movieId,title,genres,movieId_mapped
6402,Siam Sunset (1999),Comedy,4368.0
6405,Treasure Island (1950),Adventure|Children,4369.0
6407,"Walk, Don't Run (1966)",Comedy|Romance,4370.0
6408,Animals are Beautiful People (1974),Comedy|Documentary,4371.0
6410,Car Wash (1976),Comedy,4372.0
6412,Destry Rides Again (1939),Comedy|Western,4373.0
6415,Intervista (1987),Comedy|Drama,4374.0
6417,Live Wire (1992),Action,4375.0
6422,Shenandoah (1965),Drama|War|Western,4376.0
6424,Oscar (1991),Comedy|Crime|Mystery|Romance,4377.0
6425,"6th Man, The (Sixth Man, The) (1997)",Comedy,4378.0
6427,"Railway Children, The (1970)",Children|Drama,4379.0
6428,Two Mules for Sister Sara (1970),Comedy|War|Western,4380.0
6429,Winchester '73 (1950),Western,4381.0
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,4382.0
6434,"Objective, Burma! (1945)",War,4383.0
6436,This Boy's Life (1993),Drama,4384.0
6440,Barton Fink (1991),Drama|Thriller,4385.0
6442,Belle époque (1992),Comedy|Romance,4386.0
6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,4387.0
6449,From the Terrace (1960),Drama,4388.0
6452,"Long, Hot Summer, The (1958)",Drama,4389.0
6453,Man of Aran (1934),Documentary,4390.0
6454,Music Box (1989),Drama,4391.0
6460,"Trial, The (Procès, Le) (1962)",Drama,4392.0
6461,"Unforgiven, The (1960)",Drama|Western,4393.0
6464,Good Burger (1997),Children|Comedy,4394.0
6465,Jubilee (1977),Drama,4395.0
6466,Mississippi Masala (1991),Drama|Romance,4396.0
6476,Shattered (1991),Mystery|Thriller,4397.0
6477,"Song of Bernadette, The (1943)",Drama,4398.0
6480,Thoroughly Modern Millie (1967),Comedy|Musical,4399.0
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,4400.0
6483,From Justin to Kelly (2003),Musical|Romance,4401.0
6484,Hollywood Homicide (2003),Action|Crime|Drama,4402.0
6493,Alex and Emma (2003),Comedy|Drama|Romance,4403.0
6502,28 Days Later (2002),Action|Horror|Sci-Fi,4404.0
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,4405.0
6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,4406.0
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,4407.0
6510,"Bodies, Rest & Motion (1993)",Drama|Romance,4408.0
6514,Ring of Terror (1962),Horror,4409.0
6515,You Only Live Once (1937),Crime|Film-Noir,4410.0
6516,Anastasia (1956),Drama,4411.0
6517,"Babe, The (1992)",Drama,4412.0
6523,Mr. Baseball (1992),Comedy|Romance,4413.0
6527,Scaramouche (1952),Adventure|Romance,4414.0
6528,Start the Revolution Without Me (1970),Comedy,4415.0
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,4416.0
6533,"What's Up, Doc? (1972)",Comedy,4417.0
6534,Hulk (2003),Action|Adventure|Sci-Fi,4418.0
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,4419.0
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,4420.0
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,4421.0
6538,Swimming Pool (2003),Drama|Mystery|Thriller,4422.0
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,4423.0
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,4424.0
6542,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,4425.0
6545,I Capture the Castle (2003),Drama|Romance,4426.0
6547,Northfork (2003),Drama|Fantasy,4427.0
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,4428.0
6549,How to Deal (2003),Comedy|Drama|Romance,4429.0
6550,Johnny English (2003),Action|Comedy|Thriller,4430.0
6551,"Anarchist Cookbook, The (2002)",Comedy|Romance,4431.0
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,4432.0
6553,"Embalmer, The (Imbalsamatore, L') (2002)",Drama,4433.0
6554,Garage Days (2002),Comedy|Musical,4434.0
6557,Born to Be Wild (1995),Adventure|Children|Comedy|Drama,4435.0
6558,Curly Sue (1991),Comedy|Drama,4436.0
6559,Little Giants (1994),Children|Comedy,4437.0
6560,Loose Cannons (1990),Action|Comedy,4438.0
6561,"Mouse That Roared, The (1959)",Comedy|War,4439.0
6563,Masked & Anonymous (2003),Comedy|Drama,4440.0
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,4441.0
6565,Seabiscuit (2003),Drama,4442.0
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,4443.0
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,4444.0
6568,Camp (2003),Comedy|Musical,4445.0
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,4446.0
6572,Scorched (2003),Comedy|Crime,4447.0
6573,Avanti! (1972),Comedy|Drama,4448.0
6574,Eve of Destruction (1991),Action|Sci-Fi|Thriller,4449.0
6577,Kickboxer 2: The Road Back (1991),Action|Drama,4450.0
6578,"Kiss Me, Stupid (1964)",Comedy,4451.0
6579,"One, Two, Three (1961)",Comedy,4452.0
6581,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery,4453.0
6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,4454.0
6583,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi,4455.0
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,4456.0
6586,American Wedding (American Pie 3) (2003),Comedy,4457.0
6587,Gigli (2003),Comedy|Crime|Romance,4458.0
6588,And Now... Ladies and Gentlemen... (2002),Romance|Thriller,4459.0
6591,"Magdalene Sisters, The (2002)",Drama,4460.0
6592,"Secret Lives of Dentists, The (2002)",Drama,4461.0
6593,Freaky Friday (2003),Children|Comedy|Fantasy,4462.0
6595,S.W.A.T. (2003),Action|Thriller,4463.0
6596,"Divorce, Le (2003)",Comedy|Drama|Romance,4464.0
6597,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi,4465.0
6598,Step Into Liquid (2002),Documentary,4466.0
6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,4467.0
6604,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy,4468.0
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,4469.0
6611,Umberto D. (1952),Drama,4470.0
6612,Brother's Keeper (1992),Documentary,4471.0
6614,I Love You to Death (1990),Comedy|Crime,4472.0
6615,Freddy vs. Jason (2003),Action|Horror|Thriller,4473.0
6616,Grind (2003),Action|Comedy,4474.0
6617,Open Range (2003),Western,4475.0
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,4476.0
6619,Uptown Girls (2003),Comedy,4477.0
6620,American Splendor (2003),Comedy|Drama,4478.0
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,4479.0
6625,Camp Nowhere (1994),Adventure|Children|Comedy,4480.0
6628,Hot Dog... The Movie (1984),Comedy,4481.0
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,4482.0
6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller,4483.0
6636,"Sure Thing, The (1985)",Comedy|Romance,4484.0
6638,Valley Girl (1983),Comedy|Romance,4485.0
6639,Wait Until Dark (1967),Drama|Thriller,4486.0
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,4487.0
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,4488.0
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,4489.0
6650,Kind Hearts and Coronets (1949),Comedy|Drama,4490.0
6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi,4491.0
6656,Attack of the Puppet People (1958),Horror|Sci-Fi,4492.0
6658,10 (1979),Comedy|Romance,4493.0
6659,Tremors (1990),Comedy|Horror|Sci-Fi,4494.0
6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,4495.0
6662,"Pink Panther, The (1963)",Comedy|Crime,4496.0
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,4497.0
6664,Commando (1985),Action|Adventure,4498.0
6665,Dracula (1979),Horror|Romance,4499.0
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,4500.0
6667,Waco: The Rules of Engagement (1997),Documentary,4501.0
6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance,
6669,Ikiru (1952),Drama,4502.0
6670,Comic Book Villains (2002),Comedy,4503.0
6671,"Angel at My Table, An (1990)",Drama,4504.0
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,4505.0
6679,Revolution OS (2001),Documentary,4506.0
6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance,4507.0
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,4508.0
6687,My Boss's Daughter (2003),Comedy|Romance,4509.0
6688,Autumn Spring (Babí léto) (2001),Comedy|Drama,4510.0
6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance,4511.0
6691,Dust (2001),Drama|Western,4512.0
6692,Stoked: The Rise and Fall of Gator (2002),Documentary,4513.0
6695,Jeepers Creepers 2 (2003),Horror|Thriller,4514.0
6696,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance,4515.0
6699,Once Upon a Time in the Midlands (2002),Drama,4516.0
6702,Dickie Roberts: Former Child Star (2003),Comedy,4517.0
6705,Party Monster (2003),Comedy|Crime|Drama|Thriller,4518.0
6706,Taking Sides (2001),Drama,4519.0
6707,Cabin Fever (2002),Horror|Thriller,4520.0
6708,Matchstick Men (2003),Comedy|Crime|Drama,4521.0
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,4522.0
6710,Dummy (2002),Comedy|Drama|Romance,4523.0
6711,Lost in Translation (2003),Comedy|Drama|Romance,4524.0
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,4525.0
6715,Children of the Night (1991),Horror,4526.0
6718,Gotcha! (1985),Comedy,4527.0
6720,Kuffs (1992),Action|Comedy|Crime,4528.0
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,4529.0
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,4530.0
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,4531.0
6724,Paper Moon (1973),Comedy|Crime|Drama,4532.0
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,4533.0
6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,4534.0
6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller,4535.0
6744,Once Bitten (1985),Comedy|Horror,4536.0
6746,Squirm (1976),Horror|Romance,4537.0
6748,"Brood, The (1979)",Horror,4538.0
6750,Anything Else (2003),Comedy|Drama|Romance,4539.0
6751,Cold Creek Manor (2003),Drama|Thriller,4540.0
6752,"Fighting Temptations, The (2003)",Drama,4541.0
6753,Secondhand Lions (2003),Children|Comedy|Drama,4542.0
6754,Underworld (2003),Action|Fantasy|Horror,4543.0
6755,Bubba Ho-tep (2002),Comedy|Horror,4544.0
6760,In This World (2002),Adventure|Drama,4545.0
6763,Duplex (2003),Comedy|Crime,4546.0
6764,"Rundown, The (2003)",Action|Adventure|Comedy,4547.0
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,4548.0
6768,Luther (2003),Drama,4549.0
6769,Mambo Italiano (2003),Comedy,4550.0
6770,My Life Without Me (2003),Drama|Romance,4551.0
6772,To Be and to Have (Être et avoir) (2002),Documentary,4552.0
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,4553.0
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,4554.0
6775,Life and Debt (2001),Documentary,4555.0
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,4556.0
6777,Judgment at Nuremberg (1961),Drama,4557.0
6780,"Brief History of Time, A (1991)",Documentary,4558.0
6782,Leningrad Cowboys Go America (1989),Comedy|Musical,4559.0
6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,4560.0
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,4561.0
6786,Kiss of the Spider Woman (1985),Drama,4562.0
6787,All the President's Men (1976),Drama|Thriller,4563.0
6788,Angie (1994),Comedy|Drama|Romance,4564.0
6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance,4565.0
6790,Avalon (2001),Drama|Fantasy|Sci-Fi,4566.0
6791,Babette's Feast (Babettes gæstebud) (1987),Drama,4567.0
6793,Beethoven (1992),Children|Comedy|Drama,4568.0
6794,Beethoven's 2nd (1993),Children|Comedy,4569.0
6796,Boyz N the Hood (1991),Crime|Drama,4570.0
6797,Bugsy (1991),Crime|Drama,4571.0
6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical,4572.0
6800,Cobra (1986),Action|Crime,4573.0
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,4574.0
6804,Crimewave (1985),Comedy|Crime,4575.0
6807,Monty Python's The Meaning of Life (1983),Comedy,4576.0
6808,Where Eagles Dare (1968),Action|Adventure|War,4577.0
6809,Tightrope (1984),Thriller,4578.0
6810,Sleeping with the Enemy (1991),Drama|Thriller,4579.0
6811,PCU (1994),Comedy,4580.0
6812,"Rookie, The (1990)",Action|Comedy|Thriller,4581.0
6814,City Heat (1984),Action|Comedy,4582.0
6816,Three O'Clock High (1987),Comedy,4583.0
6817,"White Hunter, Black Heart (1990)",Adventure|Drama,4584.0
6818,Come and See (Idi i smotri) (1985),Drama|War,4585.0
6820,Ginger Snaps (2000),Drama|Horror|Thriller,4586.0
6821,More American Graffiti (1979),Comedy,4587.0
6827,It's Pat (1994),Comedy,4588.0
6832,Regarding Henry (1991),Drama,4589.0
6835,Alien Contamination (1980),Action|Horror|Sci-Fi,4590.0
6836,"Amazing Transparent Man, The (1960)",Sci-Fi,4591.0
6837,Love Affair (1939),Comedy|Drama|Romance,4592.0
6849,Scrooge (1970),Drama|Fantasy|Musical,
6850,Leap of Faith (1992),Comedy|Drama,4593.0
6851,"Gas, Food, Lodging (1992)",Drama|Romance,4594.0
6852,In Cold Blood (1967),Crime|Drama,4595.0
6853,Campus Man (1987),Comedy,4596.0
6856,Yankee Doodle Dandy (1942),Drama|Musical,4597.0
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,4598.0
6858,Knife in the Water (Nóz w wodzie) (1962),Drama,4599.0
6860,Mobsters (1991),Crime|Drama,4600.0
6862,Out of Time (2003),Crime|Drama|Thriller,4601.0
6863,School of Rock (2003),Comedy|Musical,4602.0
6867,"Station Agent, The (2003)",Comedy|Drama,4603.0
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller,4604.0
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary,4605.0
6870,Mystic River (2003),Crime|Drama|Mystery,4606.0
6872,"House of the Dead, The (2003)",Action|Horror,4607.0
6873,Intolerable Cruelty (2003),Comedy|Romance,4608.0
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,4609.0
6879,Runaway Jury (2003),Drama|Thriller,4610.0
6880,"Texas Chainsaw Massacre, The (2003)",Horror,4611.0
6881,Pieces of April (2003),Comedy|Drama,4612.0
6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,4613.0
6883,Sylvia (2003),Drama|Romance,4614.0
6884,Veronica Guerin (2003),Crime|Drama|Thriller,4615.0
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,4616.0
6886,Beyond Borders (2003),Drama|Romance|War,4617.0
6887,Radio (2003),Drama,4618.0
6888,Scary Movie 3 (2003),Comedy|Horror,4619.0
6889,Brother Bear (2003),Adventure|Animation|Children,4620.0
6890,Elephant (2003),Drama,4621.0
6893,"Italian Job, The (1969)",Action|Comedy|Crime,4622.0
6898,Sweet Sixteen (2002),Drama,4623.0
6899,Alien from L.A. (1988),Sci-Fi,4624.0
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,4625.0
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,4626.0
6911,"Jolson Story, The (1946)",Musical,4627.0
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance,4628.0
6918,"Unvanquished, The (Aparajito) (1957)",Drama,4629.0
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,4630.0
6927,"Human Stain, The (2003)",Drama|Romance|Thriller,4631.0
6932,Shattered Glass (2003),Crime|Drama,4632.0
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,4633.0
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,4634.0
6936,Elf (2003),Children|Comedy|Fantasy,4635.0
6938,Billabong Odyssey (2003),Documentary,4636.0
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Drama|Romance,4637.0
6942,Love Actually (2003),Comedy|Drama|Romance,4638.0
6944,Father of the Bride (1991),Comedy,4639.0
6945,My Architect: A Son's Journey (2003),Documentary,4640.0
6946,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy,4641.0
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,4642.0
6948,Tupac: Resurrection (2003),Documentary,4643.0
6949,"Big Empty, The (2003)",Comedy|Mystery|Sci-Fi,4644.0
6950,"Missing, The (2003)",Adventure|Thriller|Western,4645.0
6951,"Cat in the Hat, The (2003)",Children|Comedy,4646.0
6952,Gothika (2003),Horror|Thriller,4647.0
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller,4648.0
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance,4649.0
6957,Bad Santa (2003),Comedy|Crime,4650.0
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,4651.0
6959,Timeline (2003),Action|Adventure|Sci-Fi,4652.0
6961,Damage (Fatale) (1992),Drama,4653.0
6962,OT: Our Town (2002),Documentary,4654.0
6963,Devil's Playground (2002),Documentary,4655.0
6965,Journeys with George (2002),Documentary,4656.0
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,4657.0
6967,Dead of Night (1945),Horror|Mystery,4658.0
6969,"Dernier Combat, Le (Last Battle, The) (1983)",Drama|Sci-Fi,4659.0
6970,Desk Set (1957),Comedy|Romance,4660.0
6971,Europa (Zentropa) (1991),Drama|Thriller,4661.0
6973,Final Analysis (1992),Drama|Romance|Thriller,4662.0
6974,"Freshman, The (1990)",Comedy|Crime,4663.0
6975,Funny Games (1997),Drama|Horror|Thriller,4664.0
6978,Slacker (1991),Comedy|Drama,4665.0
6979,WarGames (1983),Drama|Sci-Fi|Thriller,4666.0
6981,"Ordet (Word, The) (1955)",Drama,4667.0
6982,Forbidden Games (Jeux interdits) (1952),Drama|War,4668.0
6983,Jane Eyre (1944),Drama|Romance,4669.0
6984,"Tale of Two Cities, A (1935)",Drama,4670.0
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama,4671.0
6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance,4672.0
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror,4673.0
6989,Gorky Park (1983),Crime|Drama|Thriller,4674.0
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,4675.0
6992,Guarding Tess (1994),Comedy|Drama,4676.0
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance,4677.0
6994,"Hard Way, The (1991)",Action|Comedy,4678.0
6996,Highlander II: The Quickening (1991),Action|Sci-Fi,4679.0
6997,Hoffa (1992),Crime|Drama,4680.0
6998,House of Cards (1993),Drama,4681.0
6999,Housesitter (1992),Comedy|Romance,4682.0
7000,Hudson Hawk (1991),Action|Adventure|Comedy,4683.0
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,4684.0
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller,4685.0
7005,King Ralph (1991),Comedy,4686.0
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller,4687.0
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,4688.0
7009,Lorenzo's Oil (1992),Drama,4689.0
7010,"Lover, The (Amant, L') (1992)",Drama|Romance,4690.0
7012,Mr. Destiny (1990),Comedy|Fantasy,4691.0
7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller,4692.0
7015,Only the Lonely (1991),Comedy|Romance,4693.0
7016,Over the Top (1987),Action|Drama,4694.0
7017,Passenger 57 (1992),Action|Thriller,4695.0
7018,Presumed Innocent (1990),Crime|Drama|Thriller,4696.0
7019,Project X (1987),Comedy|Drama,4697.0
7020,Proof (1991),Comedy|Drama|Romance,
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,4698.0
7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance,4699.0
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,4700.0
7025,"Midnight Clear, A (1992)",Drama|War,4701.0
7026,Summer School (1987),Comedy,4702.0
7027,Silverado (1985),Action|Western,4703.0
7028,Quick Change (1990),Comedy|Crime,4704.0
7030,Radio Flyer (1992),Drama,4705.0
7031,"Real McCoy, The (1993)",Action|Crime|Drama|Thriller,4706.0
7032,Revenge (1990),Drama|Romance|Thriller,4707.0
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy|Romance,4708.0
7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance,4709.0
7036,Teen Wolf (1985),Comedy|Fantasy,4710.0
7037,High Heels (Tacones lejanos) (1991),Comedy|Drama,4711.0
7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance,4712.0
7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller,4713.0
7041,Trapped in Paradise (1994),Comedy|Crime,4714.0
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller,4715.0
7045,"Witches, The (1990)",Children|Fantasy,4716.0
7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller,4717.0
7047,Year of the Dragon (1985),Action|Crime|Drama,4718.0
7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime,4719.0
7049,Flying Down to Rio (1933),Comedy|Musical|Romance,4720.0
7050,Follow the Fleet (1936),Comedy|Musical|Romance,4721.0
7051,"What's New, Pussycat (1965)",Comedy,4722.0
7052,Mary of Scotland (1936),Drama,4723.0
7053,Roberta (1935),Comedy|Musical|Romance,4724.0
7054,Little Women (1949),Drama,4725.0
7055,Swing Time (1936),Comedy|Musical|Romance,4726.0
7056,"Public Enemy, The (1931)",Action|Crime|Drama,4727.0
7057,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance,4728.0
7058,Life with Father (1947),Comedy,4729.0
7059,National Velvet (1944),Children|Drama,4730.0
7060,Jesus Christ Superstar (1973),Drama|Musical,4731.0
7061,Dark Victory (1939),Drama|Romance,4732.0
7062,Birdman of Alcatraz (1962),Drama,4733.0
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama,4734.0
7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy,4735.0
7065,"Birth of a Nation, The (1915)",Drama|War,4736.0
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance,4737.0
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,4738.0
7070,Red River (1948),Action|Adventure|Western,4739.0
7071,"Woman Under the Influence, A (1974)",Drama,4740.0
7072,Stagecoach (1939),Action|Drama|Romance|Western,4741.0
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,4742.0
7074,"Navigator, The (1924)",Comedy,4743.0
7075,"Court Jester, The (1956)",Adventure|Comedy|Musical,4744.0
7076,Bullitt (1968),Action|Crime|Drama|Thriller,4745.0
7078,Jezebel (1938),Drama,4746.0
7079,"Hunchback of Notre Dame, The (1939)",Drama,4747.0
7080,42nd Street (1933),Drama|Musical|Romance,4748.0
7082,That Touch of Mink (1962),Comedy|Romance,4749.0
7083,Sweet Dreams (1985),Drama,4750.0
7084,"Play It Again, Sam (1972)",Comedy|Romance,4751.0
7085,Send Me No Flowers (1964),Comedy|Romance,4752.0
7086,Pygmalion (1938),Comedy|Drama,4753.0
7087,"Passage to India, A (1984)",Adventure|Drama,4754.0
7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance,4755.0
7089,Amarcord (1973),Comedy|Drama,4756.0
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,4757.0
7091,Horse Feathers (1932),Comedy,4758.0
7092,Anna Karenina (1935),Drama|Romance,4759.0
7093,"Front Page, The (1974)",Comedy,4760.0
7096,Rivers and Tides (2001),Documentary,4761.0
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi,4762.0
7101,Doc Hollywood (1991),Comedy|Romance,4763.0
7102,Dragnet (1987),Comedy|Crime|Drama,4764.0
7103,Madhouse (1990),Comedy,4765.0
7104,1941 (1979),Comedy|War,4766.0
7107,Foul Play (1978),Comedy|Thriller,4767.0
7108,Crime Story (Zhong an zu) (1993),Action|Crime|Drama,4768.0
7109,Beyond the Clouds (Al di là delle nuvole) (1996),Drama|Romance,4769.0
7114,"Collector, The (1965)",Drama|Horror|Thriller,4770.0
7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller,4771.0
7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller,4772.0
7117,Leprechaun (1993),Comedy|Horror,4773.0
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War,4774.0
7121,Adam's Rib (1949),Comedy|Romance,4775.0
7122,King of Hearts (1966),Comedy|Drama|War,4776.0
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi,4777.0
7124,Grass (1999),Documentary,4778.0
7125,Spring Forward (1999),Drama,4779.0
7127,Run (1991),Action|Drama|Thriller,4780.0
7131,"Summer Place, A (1959)",Drama,4781.0
7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance,4782.0
7134,"Element of Crime, The (Forbrydelsens Element) (1984)",Drama|Thriller,4783.0
7137,"Cooler, The (2003)",Comedy|Drama|Romance,4784.0
7139,In America (2002),Drama|Romance,4785.0
7141,My Flesh and Blood (2003),Documentary,4786.0
7142,Honey (2003),Drama|Romance,4787.0
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War,4788.0
7147,Big Fish (2003),Drama|Fantasy|Romance,4789.0
7149,Something's Gotta Give (2003),Comedy|Drama|Romance,4790.0
7150,Stuck on You (2003),Comedy,4791.0
7151,Girl with a Pearl Earring (2003),Drama|Romance,4792.0
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,4793.0
7154,Mona Lisa Smile (2003),Drama|Romance,4794.0
7155,Calendar Girls (2003),Comedy,4795.0
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,4796.0
